# {
#     "poni_version": 2.1,
#     "detector": "Perkin",
#     "detector_config": {
#         "pixel1": 0.0002,
#         "pixel2": 0.0002,
#         "orientation": 3
#     },
#     "dist": 1.4280177479893559,
#     "poni1": 0.23398429857415295,
#     "poni2": 0.37634908408057827,
#     "rot1": -0.003994332959290178,
#     "rot2": -0.026132616520970278,
#     "rot3": -4.71036871681453e-10,
#     "wavelength": 1.814e-11
# }
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> from_PerkinElmer_detector/LaB6.xy
#       2th_deg             I 
  9.705001e+00    1.560419e+01
  9.715001e+00    1.559914e+01
  9.725001e+00    1.560353e+01
  9.735001e+00    1.559906e+01
  9.745001e+00    1.560774e+01
  9.755001e+00    1.556615e+01
  9.765001e+00    1.562634e+01
  9.775001e+00    1.560953e+01
  9.785001e+00    1.560720e+01
  9.795001e+00    1.558789e+01
  9.805001e+00    1.559083e+01
  9.815001e+00    1.559335e+01
  9.825001e+00    1.560237e+01
  9.835001e+00    1.568175e+01
  9.845001e+00    1.568068e+01
  9.855001e+00    1.568035e+01
  9.865001e+00    1.573359e+01
  9.875001e+00    1.575515e+01
  9.885001e+00    1.576975e+01
  9.895001e+00    1.588991e+01
  9.905001e+00    1.598112e+01
  9.915001e+00    1.606284e+01
  9.925001e+00    1.621095e+01
  9.935001e+00    1.643266e+01
  9.945001e+00    1.691701e+01
  9.955001e+00    1.925059e+01
  9.965001e+00    3.882515e+01
  9.975001e+00    1.006966e+02
  9.985001e+00    1.583083e+02
  9.995001e+00    1.675830e+02
  1.000500e+01    1.256283e+02
  1.001500e+01    5.022924e+01
  1.002500e+01    2.068096e+01
  1.003500e+01    1.723469e+01
  1.004500e+01    1.665298e+01
  1.005500e+01    1.628814e+01
  1.006500e+01    1.608940e+01
  1.007500e+01    1.594162e+01
  1.008500e+01    1.579687e+01
  1.009500e+01    1.579307e+01
  1.010500e+01    1.569010e+01
  1.011500e+01    1.561827e+01
  1.012500e+01    1.559382e+01
  1.013500e+01    1.556277e+01
  1.014500e+01    1.552024e+01
  1.015500e+01    1.547298e+01
  1.016500e+01    1.545348e+01
  1.017500e+01    1.540102e+01
  1.018500e+01    1.534570e+01
  1.019500e+01    1.537037e+01
  1.020500e+01    1.535097e+01
  1.021500e+01    1.537061e+01
  1.022500e+01    1.540563e+01
  1.023500e+01    1.536189e+01
  1.024500e+01    1.529647e+01
  1.025500e+01    1.532486e+01
  1.026500e+01    1.532497e+01
  1.027500e+01    1.525550e+01
  1.028500e+01    1.524381e+01
  1.029500e+01    1.522178e+01
  1.030500e+01    1.524807e+01
  1.031500e+01    1.523242e+01
  1.032500e+01    1.525158e+01
  1.033500e+01    1.519014e+01
  1.034500e+01    1.517049e+01
  1.035500e+01    1.521202e+01
  1.036500e+01    1.518848e+01
  1.037500e+01    1.520755e+01
  1.038500e+01    1.520432e+01
  1.039500e+01    1.520863e+01
  1.040500e+01    1.519257e+01
  1.041500e+01    1.520619e+01
  1.042500e+01    1.523045e+01
  1.043500e+01    1.517751e+01
  1.044500e+01    1.517020e+01
  1.045500e+01    1.518020e+01
  1.046500e+01    1.517517e+01
  1.047500e+01    1.517846e+01
  1.048500e+01    1.521313e+01
  1.049500e+01    1.518860e+01
  1.050500e+01    1.516581e+01
  1.051500e+01    1.523719e+01
  1.052500e+01    1.525188e+01
  1.053500e+01    1.516867e+01
  1.054500e+01    1.520581e+01
  1.055500e+01    1.519915e+01
  1.056500e+01    1.521586e+01
  1.057500e+01    1.525258e+01
  1.058500e+01    1.526136e+01
  1.059500e+01    1.526385e+01
  1.060500e+01    1.528917e+01
  1.061500e+01    1.529405e+01
  1.062500e+01    1.525289e+01
  1.063500e+01    1.526646e+01
  1.064500e+01    1.526038e+01
  1.065500e+01    1.532623e+01
  1.066500e+01    1.533786e+01
  1.067500e+01    1.530635e+01
  1.068500e+01    1.527453e+01
  1.069500e+01    1.533179e+01
  1.070500e+01    1.536761e+01
  1.071500e+01    1.538509e+01
  1.072500e+01    1.534575e+01
  1.073500e+01    1.537969e+01
  1.074500e+01    1.541226e+01
  1.075500e+01    1.537665e+01
  1.076500e+01    1.540157e+01
  1.077500e+01    1.547709e+01
  1.078500e+01    1.550677e+01
  1.079500e+01    1.550669e+01
  1.080500e+01    1.552154e+01
  1.081500e+01    1.561024e+01
  1.082500e+01    1.577452e+01
  1.083500e+01    1.596987e+01
  1.084500e+01    1.748890e+01
  1.085500e+01    2.752913e+01
  1.086500e+01    5.017989e+01
  1.087500e+01    6.613255e+01
  1.088500e+01    6.744736e+01
  1.089500e+01    5.369339e+01
  1.090500e+01    2.830567e+01
  1.091500e+01    1.752728e+01
  1.092500e+01    1.612527e+01
  1.093500e+01    1.590384e+01
  1.094500e+01    1.574719e+01
  1.095500e+01    1.565244e+01
  1.096500e+01    1.561418e+01
  1.097500e+01    1.559672e+01
  1.098500e+01    1.557090e+01
  1.099500e+01    1.556156e+01
  1.100500e+01    1.561278e+01
  1.101500e+01    1.560232e+01
  1.102500e+01    1.559077e+01
  1.103500e+01    1.561280e+01
  1.104500e+01    1.564645e+01
  1.105500e+01    1.556533e+01
  1.106500e+01    1.555551e+01
  1.107500e+01    1.563560e+01
  1.108500e+01    1.560876e+01
  1.109500e+01    1.558105e+01
  1.110500e+01    1.563318e+01
  1.111500e+01    1.561213e+01
  1.112500e+01    1.569747e+01
  1.113500e+01    1.569114e+01
  1.114500e+01    1.573087e+01
  1.115500e+01    1.567837e+01
  1.116500e+01    1.569784e+01
  1.117500e+01    1.571222e+01
  1.118500e+01    1.574634e+01
  1.119500e+01    1.580110e+01
  1.120500e+01    1.581024e+01
  1.121500e+01    1.589133e+01
  1.122500e+01    1.588423e+01
  1.123500e+01    1.591712e+01
  1.124500e+01    1.593145e+01
  1.125500e+01    1.596815e+01
  1.126500e+01    1.601849e+01
  1.127500e+01    1.603121e+01
  1.128500e+01    1.614732e+01
  1.129500e+01    1.633610e+01
  1.130500e+01    1.640546e+01
  1.131500e+01    1.654248e+01
  1.132500e+01    1.682106e+01
  1.133500e+01    1.751214e+01
  1.134500e+01    2.151198e+01
  1.135500e+01    4.785395e+01
  1.136500e+01    1.061067e+02
  1.137500e+01    1.463284e+02
  1.138500e+01    1.511120e+02
  1.139500e+01    1.217970e+02
  1.140500e+01    5.671931e+01
  1.141500e+01    2.287298e+01
  1.142500e+01    1.790514e+01
  1.143500e+01    1.726971e+01
  1.144500e+01    1.690553e+01
  1.145500e+01    1.673975e+01
  1.146500e+01    1.665480e+01
  1.147500e+01    1.661828e+01
  1.148500e+01    1.664806e+01
  1.149500e+01    1.679439e+01
  1.150500e+01    1.797815e+01
  1.151500e+01    2.682822e+01
  1.152500e+01    5.091400e+01
  1.153500e+01    7.152953e+01
  1.154500e+01    7.604009e+01
  1.155500e+01    6.753376e+01
  1.156500e+01    4.048049e+01
  1.157500e+01    2.072593e+01
  1.158500e+01    1.698466e+01
  1.159500e+01    1.647331e+01
  1.160500e+01    1.623991e+01
  1.161500e+01    1.610025e+01
  1.162500e+01    1.606397e+01
  1.163500e+01    1.603700e+01
  1.164500e+01    1.595886e+01
  1.165500e+01    1.594941e+01
  1.166500e+01    1.586717e+01
  1.167500e+01    1.587761e+01
  1.168500e+01    1.589383e+01
  1.169500e+01    1.585412e+01
  1.170500e+01    1.585340e+01
  1.171500e+01    1.582440e+01
  1.172500e+01    1.575330e+01
  1.173500e+01    1.576478e+01
  1.174500e+01    1.573564e+01
  1.175500e+01    1.574452e+01
  1.176500e+01    1.572127e+01
  1.177500e+01    1.574810e+01
  1.178500e+01    1.571341e+01
  1.179500e+01    1.574139e+01
  1.180500e+01    1.572216e+01
  1.181500e+01    1.570716e+01
  1.182500e+01    1.566202e+01
  1.183500e+01    1.572325e+01
  1.184500e+01    1.569750e+01
  1.185500e+01    1.571044e+01
  1.186500e+01    1.564339e+01
  1.187500e+01    1.569430e+01
  1.188500e+01    1.572607e+01
  1.189500e+01    1.568886e+01
  1.190500e+01    1.572966e+01
  1.191500e+01    1.577687e+01
  1.192500e+01    1.568420e+01
  1.193500e+01    1.575641e+01
  1.194500e+01    1.571714e+01
  1.195500e+01    1.571139e+01
  1.196500e+01    1.569988e+01
  1.197500e+01    1.571287e+01
  1.198500e+01    1.574971e+01
  1.199500e+01    1.581681e+01
  1.200500e+01    1.577420e+01
  1.201500e+01    1.577415e+01
  1.202500e+01    1.584780e+01
  1.203500e+01    1.585866e+01
  1.204500e+01    1.585045e+01
  1.205500e+01    1.590132e+01
  1.206500e+01    1.589797e+01
  1.207500e+01    1.592477e+01
  1.208500e+01    1.603217e+01
  1.209500e+01    1.609838e+01
  1.210500e+01    1.618036e+01
  1.211500e+01    1.627483e+01
  1.212500e+01    1.671116e+01
  1.213500e+01    1.956680e+01
  1.214500e+01    3.583287e+01
  1.215500e+01    6.505706e+01
  1.216500e+01    8.116129e+01
  1.217500e+01    8.228193e+01
  1.218500e+01    6.910451e+01
  1.219500e+01    3.739712e+01
  1.220500e+01    1.960497e+01
  1.221500e+01    1.689613e+01
  1.222500e+01    1.650911e+01
  1.223500e+01    1.629404e+01
  1.224500e+01    1.611269e+01
  1.225500e+01    1.609663e+01
  1.226500e+01    1.609851e+01
  1.227500e+01    1.601564e+01
  1.228500e+01    1.600626e+01
  1.229500e+01    1.594198e+01
  1.230500e+01    1.592291e+01
  1.231500e+01    1.593682e+01
  1.232500e+01    1.593472e+01
  1.233500e+01    1.585083e+01
  1.234500e+01    1.584772e+01
  1.235500e+01    1.591041e+01
  1.236500e+01    1.586848e+01
  1.237500e+01    1.587818e+01
  1.238500e+01    1.587550e+01
  1.239500e+01    1.584201e+01
  1.240500e+01    1.588120e+01
  1.241500e+01    1.583498e+01
  1.242500e+01    1.583891e+01
  1.243500e+01    1.586471e+01
  1.244500e+01    1.591015e+01
  1.245500e+01    1.589487e+01
  1.246500e+01    1.591626e+01
  1.247500e+01    1.588403e+01
  1.248500e+01    1.593708e+01
  1.249500e+01    1.594271e+01
  1.250500e+01    1.599001e+01
  1.251500e+01    1.600671e+01
  1.252500e+01    1.605016e+01
  1.253500e+01    1.609471e+01
  1.254500e+01    1.610965e+01
  1.255500e+01    1.616130e+01
  1.256500e+01    1.630375e+01
  1.257500e+01    1.658300e+01
  1.258500e+01    1.882185e+01
  1.259500e+01    3.005163e+01
  1.260500e+01    4.893299e+01
  1.261500e+01    5.940501e+01
  1.262500e+01    6.035240e+01
  1.263500e+01    5.292066e+01
  1.264500e+01    3.281505e+01
  1.265500e+01    1.933375e+01
  1.266500e+01    1.680544e+01
  1.267500e+01    1.642996e+01
  1.268500e+01    1.639179e+01
  1.269500e+01    1.639453e+01
  1.270500e+01    1.636357e+01
  1.271500e+01    1.643265e+01
  1.272500e+01    1.685350e+01
  1.273500e+01    1.992273e+01
  1.274500e+01    3.111202e+01
  1.275500e+01    4.390985e+01
  1.276500e+01    4.855491e+01
  1.277500e+01    4.774615e+01
  1.278500e+01    3.916974e+01
  1.279500e+01    2.394012e+01
  1.280500e+01    1.732638e+01
  1.281500e+01    1.643506e+01
  1.282500e+01    1.626470e+01
  1.283500e+01    1.620991e+01
  1.284500e+01    1.614106e+01
  1.285500e+01    1.608652e+01
  1.286500e+01    1.605114e+01
  1.287500e+01    1.606268e+01
  1.288500e+01    1.605786e+01
  1.289500e+01    1.606861e+01
  1.290500e+01    1.600661e+01
  1.291500e+01    1.600062e+01
  1.292500e+01    1.599257e+01
  1.293500e+01    1.599659e+01
  1.294500e+01    1.598449e+01
  1.295500e+01    1.603242e+01
  1.296500e+01    1.606945e+01
  1.297500e+01    1.601581e+01
  1.298500e+01    1.601527e+01
  1.299500e+01    1.599545e+01
  1.300500e+01    1.601958e+01
  1.301500e+01    1.603412e+01
  1.302500e+01    1.596882e+01
  1.303500e+01    1.599090e+01
  1.304500e+01    1.597954e+01
  1.305500e+01    1.601181e+01
  1.306500e+01    1.601068e+01
  1.307500e+01    1.599653e+01
  1.308500e+01    1.598768e+01
  1.309500e+01    1.594914e+01
  1.310500e+01    1.598595e+01
  1.311500e+01    1.593845e+01
  1.312500e+01    1.594980e+01
  1.313500e+01    1.599629e+01
  1.314500e+01    1.598189e+01
  1.315500e+01    1.598721e+01
  1.316500e+01    1.606550e+01
  1.317500e+01    1.610449e+01
  1.318500e+01    1.605198e+01
  1.319500e+01    1.598161e+01
  1.320500e+01    1.598156e+01
  1.321500e+01    1.602388e+01
  1.322500e+01    1.606106e+01
  1.323500e+01    1.599676e+01
  1.324500e+01    1.606087e+01
  1.325500e+01    1.613650e+01
  1.326500e+01    1.610183e+01
  1.327500e+01    1.617748e+01
  1.328500e+01    1.628509e+01
  1.329500e+01    1.648691e+01
  1.330500e+01    1.795937e+01
  1.331500e+01    2.300599e+01
  1.332500e+01    2.885169e+01
  1.333500e+01    3.102264e+01
  1.334500e+01    3.092651e+01
  1.335500e+01    2.772233e+01
  1.336500e+01    2.099181e+01
  1.337500e+01    1.708852e+01
  1.338500e+01    1.643529e+01
  1.339500e+01    1.635223e+01
  1.340500e+01    1.627153e+01
  1.341500e+01    1.625404e+01
  1.342500e+01    1.620342e+01
  1.343500e+01    1.623521e+01
  1.344500e+01    1.622302e+01
  1.345500e+01    1.628809e+01
  1.346500e+01    1.628570e+01
  1.347500e+01    1.623761e+01
  1.348500e+01    1.625124e+01
  1.349500e+01    1.630453e+01
  1.350500e+01    1.633787e+01
  1.351500e+01    1.630842e+01
  1.352500e+01    1.629540e+01
  1.353500e+01    1.635990e+01
  1.354500e+01    1.634782e+01
  1.355500e+01    1.634840e+01
  1.356500e+01    1.642777e+01
  1.357500e+01    1.645430e+01
  1.358500e+01    1.638861e+01
  1.359500e+01    1.643910e+01
  1.360500e+01    1.643577e+01
  1.361500e+01    1.638286e+01
  1.362500e+01    1.652487e+01
  1.363500e+01    1.653297e+01
  1.364500e+01    1.659819e+01
  1.365500e+01    1.662618e+01
  1.366500e+01    1.666334e+01
  1.367500e+01    1.673435e+01
  1.368500e+01    1.693746e+01
  1.369500e+01    1.710735e+01
  1.370500e+01    1.765575e+01
  1.371500e+01    2.151887e+01
  1.372500e+01    3.886739e+01
  1.373500e+01    6.515613e+01
  1.374500e+01    7.818793e+01
  1.375500e+01    7.977280e+01
  1.376500e+01    7.275944e+01
  1.377500e+01    4.766651e+01
  1.378500e+01    2.417120e+01
  1.379500e+01    1.827337e+01
  1.380500e+01    1.747906e+01
  1.381500e+01    1.725691e+01
  1.382500e+01    1.710643e+01
  1.383500e+01    1.719209e+01
  1.384500e+01    1.769192e+01
  1.385500e+01    2.116799e+01
  1.386500e+01    3.014366e+01
  1.387500e+01    3.767991e+01
  1.388500e+01    3.977103e+01
  1.389500e+01    3.917235e+01
  1.390500e+01    3.362980e+01
  1.391500e+01    2.310831e+01
  1.392500e+01    1.791326e+01
  1.393500e+01    1.705643e+01
  1.394500e+01    1.685750e+01
  1.395500e+01    1.684642e+01
  1.396500e+01    1.670648e+01
  1.397500e+01    1.665818e+01
  1.398500e+01    1.669449e+01
  1.399500e+01    1.669727e+01
