    2.152838      6.962249      7.004582     -0.042333
    2.155333      6.936411      7.003528     -0.067117
    2.157829      6.953683      7.002472     -0.048789
    2.160324      6.958386      7.001414     -0.043028
    2.162819      6.922598      7.000354     -0.077756
    2.165315      6.928480      6.999293     -0.070814
    2.167810      6.938989      6.998231     -0.059242
    2.170306      6.940372      6.997168     -0.056795
    2.172801      6.947320      6.996104     -0.048784
    2.175296      6.973344      6.995039     -0.021695
    2.177792      7.001351      6.993974      0.007377
    2.180287      7.022032      6.992909      0.029123
    2.182782      7.009358      6.991844      0.017513
    2.185278      7.002417      6.990780      0.011637
    2.187773      6.962462      6.989716     -0.027253
    2.190269      6.920550      6.988652     -0.068102
    2.192764      6.952389      6.987590     -0.035201
    2.195259      7.002155      6.986528      0.015627
    2.197755      6.998924      6.985469      0.013456
    2.200250      6.989823      6.984410      0.005413
    2.202746      7.007181      6.983353      0.023828
    2.205241      7.034102      6.982299      0.051804
    2.207736      7.029976      6.981246      0.048730
    2.210232      7.007278      6.980196      0.027082
    2.212727      7.014014      6.979148      0.034865
    2.215223      7.009490      6.978104      0.031387
    2.217718      6.977961      6.977062      0.000899
    2.220213      7.005047      6.976023      0.029024
    2.222709      7.053072      6.974988      0.078085
    2.225204      7.063164      6.973956      0.089208
    2.227700      7.052900      6.972928      0.079972
    2.230195      7.050619      6.971904      0.078716
    2.232690      7.052715      6.970884      0.081832
    2.235186      7.062649      6.969868      0.092781
    2.237681      7.081247      6.968856      0.112391
    2.240177      7.111450      6.967850      0.143600
    2.242672      7.138024      6.966848      0.171176
    2.245167      7.108438      6.965851      0.142587
    2.247663      7.106359      6.964860      0.141499
    2.250158      7.104826      6.963873      0.140953
    2.252654      7.096966      6.962893      0.134073
    2.255149      7.117297      6.961918      0.155379
    2.257645      7.146530      6.960949      0.185581
    2.260140      7.156943      6.959986      0.196958
    2.262635      7.149424      6.959029      0.190395
    2.265131      7.141356      6.958079      0.183278
    2.267626      7.127936      6.957135      0.170801
    2.270122      7.108913      6.956198      0.152716
    2.272617      7.097677      7.064843      0.032834
    2.275112      7.072786      7.066220      0.006567
    2.277608      7.073175      7.067677      0.005498
    2.280103      7.070684      7.069218      0.001466
    2.282599      7.088228      7.070846      0.017382
    2.285094      7.108940      7.072564      0.036376
    2.287590      7.124913      7.074378      0.050535
    2.290085      7.138034      7.076289      0.061744
    2.292580      7.145305      7.078304      0.067001
    2.295076      7.124369      7.080426      0.043943
    2.297571      7.136110      7.082660      0.053450
    2.300067      7.163948      7.085011      0.078936
    2.302562      7.219836      7.087485      0.132351
    2.305058      7.254031      7.090086      0.163944
    2.307553      7.262181      7.092822      0.169359
    2.310049      7.240037      7.095697      0.144340
    2.312544      7.215957      7.098719      0.117238
    2.315039      7.209718      7.101895      0.107823
    2.317535      7.212469      7.105232      0.107237
    2.320030      7.211487      7.108739      0.102748
    2.322526      7.206143      7.112423      0.093720
    2.325021      7.214002      7.116295      0.097707
    2.327517      7.244785      7.120362      0.124423
    2.330012      7.259922      7.124637      0.135285
    2.332508      7.263029      7.129129      0.133900
    2.335003      7.272699      7.133850      0.138849
    2.337498      7.292795      7.138814      0.153981
    2.339994      7.301676      7.144033      0.157644
    2.342489      7.286683      7.149522      0.137162
    2.344985      7.263778      7.155296      0.108483
    2.347480      7.241995      7.161372      0.080624
    2.349976      7.224050      7.167768      0.056282
    2.352471      7.220235      7.174503      0.045733
    2.354967      7.244062      7.181598      0.062465
    2.357462      7.283060      7.189075      0.093985
    2.359958      7.311442      7.196959      0.114483
    2.362453      7.302343      7.205275      0.097068
    2.364948      7.281692      7.214053      0.067639
    2.367444      7.288810      7.223323      0.065488
    2.369939      7.303904      7.233118      0.070786
    2.372435      7.317537      7.243475      0.074062
    2.374930      7.320634      7.254433      0.066201
    2.377426      7.319005      7.266036      0.052968
    2.379921      7.321499      7.278332      0.043167
    2.382417      7.336036      7.291372      0.044664
    2.384912      7.396801      7.305213      0.091589
    2.387408      7.424443      7.319917      0.104526
    2.389903      7.388061      7.335553      0.052508
    2.392399      7.372412      7.352198      0.020214
    2.394894      7.410975      7.369934      0.041041
    2.397390      7.435279      7.388854      0.046425
    2.399885      7.467679      7.409061      0.058617
    2.402381      7.493661      7.430670      0.062991
    2.404876      7.537954      7.453808      0.084146
    2.407372      7.588300      7.478617      0.109683
    2.409867      7.624121      7.505256      0.118865
    2.412362      7.633253      7.533904      0.099349
    2.414858      7.607269      7.564762      0.042507
    2.417353      7.643160      7.598058      0.045102
    2.419849      7.680064      7.634048      0.046016
    2.422344      7.701552      7.673024      0.028528
    2.424840      7.732708      7.715320      0.017387
    2.427335      7.793790      7.761316      0.032475
    2.429831      7.813365      7.811447      0.001918
    2.432326      7.824029      7.866218     -0.042188
    2.434822      7.848327      7.926209     -0.077882
    2.437317      7.896537      7.992095     -0.095559
    2.439813      7.984449      8.064666     -0.080216
    2.442308      8.079363      8.144843     -0.065480
    2.444804      8.157424      8.233714     -0.076290
    2.447299      8.245129      8.332570     -0.087441
    2.449795      8.332927      8.442944     -0.110017
    2.452290      8.426939      8.566677     -0.139738
    2.454786      8.535843      8.705989     -0.170146
    2.457281      8.661489      8.863578     -0.202089
    2.459777      8.766460      9.042744     -0.276284
    2.462272      8.880484      9.247562     -0.367078
    2.464768      9.050797      9.483102     -0.432305
    2.467263      9.268754      9.755741     -0.486987
    2.469759      9.574530     10.073589     -0.499060
    2.472254     10.011468     10.447184     -0.435716
    2.474750     10.578382     10.890820     -0.312438
    2.477246     11.350208     11.425995     -0.075787
    2.479741     12.433485     12.091711      0.341774
    2.482237     14.053432     12.975340      1.078093
    2.484732     16.452429     14.297116      2.155313
    2.487228     20.136038     16.611616      3.524421
    2.489723     26.187859     21.210978      4.976881
    2.492219     36.934795     30.766043      6.168753
    2.494714     57.095154     50.030520      7.064633
    2.497210     95.103584     86.034989      9.068595
    2.499705    162.811401    146.837096     15.974306
    2.502201    268.397644    238.108016     30.289628
    2.504696    407.049957    358.076991     48.972966
    2.507192    552.933044    493.177467     59.755578
    2.509687    662.804565    617.542563     45.262003
    2.512183    710.807251    698.501619     12.305632
    2.514678    695.466858    709.480692    -14.013834
    2.517174    616.559875    646.486863    -29.926987
    2.519669    491.292969    531.134468    -39.841499
    2.522165    352.527557    396.004329    -43.476771
    2.524661    230.847702    269.762265    -38.914563
    2.527156    141.940948    169.667755    -27.726806
    2.529652     85.622513    100.526170    -14.903657
    2.532147     52.843212     58.247038     -5.403826
    2.534643     34.678452     35.008701     -0.330249
    2.537138     24.675354     23.272662      1.402692
    2.539634     18.996208     17.611247      1.384961
    2.542129     15.581920     14.823496      0.758424
    2.544625     13.403178     13.298079      0.105099
    2.547120     11.943030     12.321817     -0.378787
    2.549616     10.919805     11.606839     -0.687035
    2.552112     10.200343     11.040120     -0.839777
    2.554607      9.717149     10.573504     -0.856355
    2.557103      9.378957     10.182075     -0.803118
    2.559598      9.108429      9.849997     -0.741568
    2.562094      8.884446      9.565846     -0.681400
    2.564589      8.710086      9.320910     -0.610824
    2.567085      8.583100      9.108365     -0.525265
    2.569580      8.474917      8.922806     -0.447888
    2.572076      8.384330      8.759898     -0.375569
    2.574572      8.304971      8.616141     -0.311170
    2.577067      8.222876      8.488677     -0.265802
    2.579563      8.112102      8.375163     -0.263062
    2.582058      8.000198      8.273659     -0.273460
    2.584554      7.940767      8.182548     -0.241781
    2.587049      7.885727      8.100477     -0.214750
    2.589545      7.835444      8.026306     -0.190862
    2.592041      7.784882      7.959066     -0.174184
    2.594536      7.736752      7.897934     -0.161182
    2.597032      7.678021      7.842204     -0.164182
    2.599527      7.628298      7.791270     -0.162972
    2.602023      7.618590      7.744609     -0.126018
    2.604518      7.611857      7.701765     -0.089908
    2.607014      7.573514      7.662343     -0.088829
    2.609510      7.550784      7.625999     -0.075215
    2.612005      7.523081      7.592428     -0.069347
    2.614501      7.487234      7.561364     -0.074130
